ABN,ABN Status,DGR Status Date,State,PostCode,Entity Name,Item,ItemType
67743734226,Active,2016-01-14,SA,5000,The Trustee for the Gordon Pickard Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
97106847155,Active,2014-06-02,SA,5000,The Trustee for THE HANDMAID FUND,Item 2,Endorsed DGR - Private Ancillary Fund
87572944115,Active,2011-03-15,SA,5000,The trustee for The Harwood Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
20822334962,Active,2010-12-17,SA,5000,The Trustee for The Joy Palmer Foundation,Item 2,Endorsed DGR - Public Ancillary Fund
64117801825,Active,2017-12-06,SA,5000,The Trustee for The Layton Smith Necessitous Circumstances Fund,Item 1,Endorsed DGR
51336094353,Active,2007-05-01,SA,5000,The trustee for the Len Evans Foundation,Item 2,Endorsed DGR - Public Ancillary Fund
79521204281,Active,2009-10-02,SA,5000,The trustee for The Letcombe Trust,Item 2,Endorsed DGR - Private Ancillary Fund
45866153855,Active,2005-07-01,SA,5000,The Trustee for The Lisa Necessitous Circumstances Fund,Item 1,Endorsed DGR
20171229319,Active,2015-05-11,SA,5000,The Trustee for The Mactaggart Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
67189307596,Active,2015-05-01,SA,5000,The Trustee for the Masonic Charities Trust,Item 2,Endorsed DGR - Public Ancillary Fund
70383720856,Active,2009-04-02,SA,5000,The trustee for the Minter Ellison SA/NT Foundation,Item 2,Endorsed DGR - Public Ancillary Fund
75407599554,Active,2014-04-11,SA,5000,The Trustee for The Mounsey Charitable Trust,Item 2,Endorsed DGR - Private Ancillary Fund
34838916681,Active,2005-07-01,SA,5000,The Trustee for The Nicolas Balagiannis Foundation,Item 2,Endorsed DGR - Public Ancillary Fund
70445814565,Active,2017-10-01,SA,5000,The Trustee for The Paragon Education Foundation,Item 1,Endorsed DGR
40398790815,Active,2017-04-27,SA,5000,The Trustee for The Phillips Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
46838009033,Active,2017-06-02,SA,5000,The Trustee for the Priests Retirement Foundation of the Roman Catholic Archdiocese of Adelaide,Item 1,Endorsed DGR
27146612501,Active,2016-10-24,SA,5000,The Trustee for THE ROMEO FOUNDATION,Item 2,Endorsed DGR - Public Ancillary Fund
67616702531,Active,2000-07-01,SA,5000,The Trustee for THE ROTARY CLUB OF ADELAIDE LIGHT CHARITABLE TRUST FUND,Item 2,Endorsed DGR - Public Ancillary Fund
66797270858,Active,2012-09-20,SA,5000,The Trustee for The Royal Society For the Blind Foundation,Item 2,Endorsed DGR - Public Ancillary Fund
69964596401,Active,2012-12-03,SA,5000,The trustee for the Sight For All Foundation Fund,Item 1,Endorsed DGR
50468185595,Active,2015-04-14,SA,5000,The Trustee for The Spencer Gibson Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
86433136015,Active,2009-10-01,SA,5000,The Trustee for The Teakle Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
19527630881,Active,2014-12-18,SA,5000,The Trustee for The Wilkins Family Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
23349061447,Active,2015-04-17,SA,5000,The Trustee for The Wolf Blass Charity Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
34315485759,Active,2009-10-01,SA,5000,The Trustee for The Wood Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
56535181851,Active,2017-05-04,SA,5000,The Trustee for UKARIA Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
67157037402,Active,2014-01-01,SA,5000,THE TRUSTEE FOR WYNDHAM RICHARDSON SCHOLARSHIP FUND,Item 1,Endorsed DGR
61249878937,Active,2000-07-01,SA,5000,THE UNIVERSITY OF ADELAIDE,Item 1,Endorsed DGR
57292556081,Active,2000-07-01,SA,5000,THE WYATT BENEVOLENT INSTITUTION INC,Item 1,Endorsed DGR
32434575655,Active,2014-04-09,SA,5000,TRAVELLERS AID SOCIETY IN SOUTH AUSTRALIA INC,Item 1,Endorsed DGR
33174490373,Active,2000-07-01,SA,5000,UNITING COMMUNITIES INCORPORATED,Item 1,Endorsed DGR
54728710374,Active,2013-06-25,SA,5000,University College London,Item 1,Endorsed DGR
37191313308,Active,2000-07-01,SA,5000,UNIVERSITY OF SOUTH AUSTRALIA,Item 1,Endorsed DGR
42349509031,Active,2000-07-01,SA,5000,VICTIM SUPPORT SERVICE INCORPORATED,Item 1,Endorsed DGR
13260169156,Active,2000-07-01,SA,5000,VIETNAM VETERANS ASSOCIATION OFAUSTRALIA SOUTH AUSTRALIAN BRANCH INCORPORATED,Item 1,Endorsed DGR
82279275584,Active,2000-07-01,SA,5000,VOLUNTEERING SA AND NT INCORPORATED,Item 1,Endorsed DGR
81728335735,Active,2000-07-01,SA,5000,WAKEFIELD ORTHOPAEDIC CLINIC FOUNDATION INC,Item 1,Endorsed DGR
72167545473,Active,2000-07-01,SA,5000,WELFARE RIGHTS CENTRE SA INC,Item 1,Endorsed DGR
49616827762,Active,2015-02-25,SA,5000,WOMEN'S AND CHILDREN'S HEALTH RESEARCH INSTITUTE INC,Item 1,Endorsed DGR
53975121447,Active,2000-07-01,SA,5000,WOMEN'S LEGAL SERVICE (SA) LIMITED,Item 1,Endorsed DGR
71595091754,Active,2014-07-01,SA,5000,YMCA of South Australia Youth and Family Servics Inc.,Item 1,Endorsed DGR
92376697580,Active,2000-07-01,SA,5000,YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF ADELAIDE INCORPORATED,Item 1,Endorsed DGR
54641489476,Active,2000-07-01,SA,5001,BLUE LIGHT SA INC,Item 1,Endorsed DGR
31135823513,Active,2009-06-01,SA,5005,JUSTICENET SA INCORPORATED,Item 1,Endorsed DGR
87052407647,Active,2000-07-01,SA,5005,STUDENT CARE INC,Item 1,Endorsed DGR
83601797371,Active,2014-09-18,SA,5006,ADELAIDE TO OUTBACK GP TRAINING PROGRAM LIMITED,Item 1,Endorsed DGR
30061528747,Active,2000-07-01,SA,5006,ALLAN CAMPBELL AND W C H HOUSE INC,Item 1,Endorsed DGR
69187578153,Active,2000-07-01,SA,5006,ANGLICARE SA LTD.,Item 1,Endorsed DGR
96149350335,Active,2000-07-01,SA,5006,AQUINAS COLLEGE FOUNDATION,Item 1,Endorsed DGR
67852185045,Active,2000-07-01,SA,5006,AQUINAS COLLEGE INCORPORATED,Item 1,Endorsed DGR
50799892271,Active,2009-07-01,SA,5006,Australian and New Zealand Gastric and Oesophageal Surgical Association Incorporated,Item 1,Endorsed DGR
92422486269,Active,2009-07-01,SA,5006,Australian and New Zealand Hepatic Pancreatic and Biliary Association Incorporated,Item 1,Endorsed DGR
48394990806,Active,2000-07-01,SA,5006,AUSTRALIAN CRANIO-MAXILLO FACIAL AUSTRALIAN AID FUND,Item 1,Endorsed DGR
29008155780,Active,2000-07-01,SA,5006,AUSTRALIAN CRANIO-MAXILLO FACIAL FOUNDATION,Item 1,Endorsed DGR
85733959464,Active,2000-07-01,SA,5006,AUSTRALIAN CRANIO-MAXILLO FACIAL OVERSEAS AID FUND,Item 1,Endorsed DGR
19108602151,Active,2006-03-01,SA,5006,AUSTRALIAN LUTHERAN COLLEGE,Item 1,Endorsed DGR
49917925266,Active,2000-07-01,SA,5006,CHILDHOOD CANCER ASSOCIATION INC,Item 1,Endorsed DGR
44598581496,Active,2000-07-01,SA,5006,CORA BARCLAY CENTRE,Item 1,Endorsed DGR
40686043798,Active,2000-07-01,SA,5006,COUNCIL OF ABORIGINAL ELDERS OF SOUTHAUSTRALIA INC,Item 1,Endorsed DGR
35585859795,Active,2012-07-01,SA,5006,Dare2Dream Foundation Incorporated,Item 1,Endorsed DGR
17081436130,Active,2004-09-01,SA,5006,DREAMIN FOUNDATION INC,Item 1,Endorsed DGR
46247976402,Active,2000-07-01,SA,5006,FINKE RIVER MISSION OF LUTHERAN CHURCH OF AUSTRALIA,Item 1,Endorsed DGR
46162206835,Active,2016-10-03,SA,5006,FRIENDS OF THE WOMENS AND CHILDRENS HOSPITAL INC,Item 1,Endorsed DGR
39447668688,Active,2000-07-01,SA,5006,KATHLEEN LUMLEY COLLEGE INC,Item 1,Endorsed DGR
75589398142,Active,2007-08-03,SA,5006,KIDSAFE SA INCORPORATED,Item 1,Listed by name DGR
45516940607,Active,2000-07-01,SA,5006,LINCOLN COLLEGE INC,Item 1,Endorsed DGR
14220335774,Active,2000-07-01,SA,5006,LITTLE HEROES FOUNDATION,Item 2,Endorsed DGR - Public Ancillary Fund
68433491416,Active,2013-07-01,SA,5006,Little Heroes Foundation Incorporated,Item 1,Endorsed DGR
12271835080,Active,2000-07-01,SA,5006,MARY POTTER FOUNDATION INC,Item 1,Endorsed DGR
49561539144,Active,2009-01-01,SA,5006,MCGUINNESS MCDERMOTT FOUNDATION SURVIVORSHIP SERVICES,Item 1,Endorsed DGR
26200703766,Active,2000-07-01,SA,5006,MEDICAL BENEVOLENT ASSOCIATION OF SA INCORPORATED,Item 1,Endorsed DGR
42145490048,Active,2008-07-01,SA,5006,SOUTH AUSTRALIAN POSTGRADUATE MEDICAL EDUCATION ASSOCIATION INC,Item 1,Endorsed DGR
67327135927,Active,2000-07-01,SA,5006,ST ANN'S COLLEGE INC,Item 1,Endorsed DGR
85911696182,Active,2000-07-01,SA,5006,ST MARK'S COLLEGE INC,Item 1,Endorsed DGR
42821404123,Active,2005-06-03,SA,5006,The South Australian Provincial Anglican Educational Trust,Item 1,Endorsed DGR
43077425963,Active,2009-10-01,SA,5006,The Trustee for R & M CHAMPION DE CRESPIGNY FOUNDATION,Item 2,Endorsed DGR - Private Ancillary Fund
63768569148,Active,2000-07-01,SA,5006,The Trustee for ST ANN'S COLLEGE FOUNDATION,Item 2,Endorsed DGR - Public Ancillary Fund
26316292581,Active,2000-07-01,SA,5006,The Trustee for THE DAVID ROCHE FOUNDATION,Items 1 & 4,Endorsed DGR
25962661680,Active,2017-02-14,SA,5006,The Trustee for The SAPMEA Reseach Foundation,Item 2,Endorsed DGR - Public Ancillary Fund
15898126435,Active,2015-04-01,SA,5006,The Trustee for the Van Diemen Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
99682331968,Active,2008-07-01,SA,5006,WOMENS & CHILDRENS HOSPITAL FOUNDATION INC,Item 1,Endorsed DGR
64021748126,Active,2004-07-01,SA,5006,Women's and Children's Health Network Incorporated,Item 1,Endorsed DGR
39364035929,Active,2016-10-07,SA,5007,Adelaide Mbale Children's Health Fund,Item 1,Endorsed DGR
95321672835,Active,2000-07-01,SA,5007,ANGLICARE SA HOUSING LIMITED,Item 1,Endorsed DGR
84368440949,Active,2005-07-01,SA,5007,ASBESTOS DISEASES SOCIETY OF SOUTH AUSTRALIA INCORPORATED,Item 1,Endorsed DGR
22132877135,Active,2009-01-14,SA,5007,Community Transitions,Item 1,Endorsed DGR
20480116610,Active,2017-11-14,SA,5007,Connecting Foster Carers - SA Inc,Item 1,Endorsed DGR
40077109029,Active,2000-07-01,SA,5007,CROATIAN UKRAINIAN & BELARUSIAN AGED CARE ASSOCIATION,Item 1,Endorsed DGR
97693974414,Active,2000-07-01,SA,5007,ENHANCED LIFESTYLES INC,Item 1,Endorsed DGR
80005981947,Active,2000-07-01,SA,5007,HOSPITALLER PROGRAMMES INCORPORATED,Item 1,Endorsed DGR
55199284048,Active,2000-07-01,SA,5007,LAURA AND ALFRED WEST COTTAGE HOMES INC,Item 1,Endorsed DGR
24131531874,Active,2000-07-01,SA,5007,NATURE FOUNDATION SA INC,Item 1,Listed by name DGR
28020001923,Active,2000-07-01,SA,5007,OFFENDERS AID AND REHABILITATION SERVICES OF SA INC,Item 1,Endorsed DGR
94081235714,Active,2000-07-01,SA,5007,PARIS FLAT HOUSING CO-OPERATIVE INC,Item 1,Endorsed DGR
32798351192,Active,2000-07-01,SA,5007,ROYAL SOUTH AUSTRALIAN DEAF SOCIETY INC,Item 1,Endorsed DGR
75526440012,Active,2000-07-01,SA,5007,SAILABILITY SA INCORPORATED,Item 1,Endorsed DGR
47306109328,Active,2011-08-12,SA,5007,Seeds of Affinity Inc,Item 1,Endorsed DGR
65440352199,Active,2000-07-01,SA,5007,UNITING CARE WESLEY BOWDEN INCORPORATED,Item 1,Endorsed DGR
28602083858,Active,2015-04-06,SA,5007,WELCOME TO AUSTRALIA LTD,Item 1,Endorsed DGR
58010430612,Active,2001-09-01,SA,5007,WESTSIDE COMMUNITY LAWYERS INC,Item 1,Endorsed DGR
19731590825,Active,2000-07-01,SA,5007,WESTSIDE HOUSING ASSOCIATION INCORPORATED,Item 1,Endorsed DGR
36070268723,Active,2000-07-01,SA,5008,DOWN SYNDROME SOUTH AUSTRALIA INCORPORATED,Item 1,Endorsed DGR
36316824602,Active,2017-04-01,SA,5008,German-speaking Aged Services Association Incorporated,Item 1,Endorsed DGR
19959426411,Active,2000-07-01,SA,5008,HINDMARSH DIAMOND JUBILEE COTTAGE HOMES INC,Item 1,Endorsed DGR
51225404235,Active,2015-03-01,SA,5008,Lost Pets Of South Australia Inc,Item 1,Endorsed DGR
63772803742,Active,2000-07-01,SA,5008,MIGRANT WOMEN'S SUPPORT SERVICE,Item 1,Endorsed DGR
97862479658,Active,2012-02-07,SA,5008,Somali Bantu Community Association of Australia,Item 1,Endorsed DGR
95606086526,Active,2017-12-07,SA,5008,The Trustee for Rosemary Bryant Nursing & Midwifery Research Foundation,Item 2,Endorsed DGR - Public Ancillary Fund
86497726295,Active,2000-07-01,SA,5008,The Trustee for THE AUSTRALIAN THEOLOGICAL FORUM LITERARY FUND,Item 1,Endorsed DGR
70713175191,Active,2017-05-10,SA,5008,TREASURE BOXES INCORPORATED,Item 1,Endorsed DGR
32609935239,Active,2017-05-09,SA,5008,WILDERNESS IN NEPAL LTD,Item 1,Endorsed DGR
61609493914,Active,2018-02-17,SA,5009,AUSTRALIA WIDE RECYCLERS PTY LTD,Item 1,Endorsed DGR
16199773383,Active,2000-07-01,SA,5010,CAROLS BY CANDLELIGHT (SA) INCORPORATED,Item 1,Endorsed DGR
23637146431,Active,2000-07-01,SA,5010,CHANNEL 7 CHILDRENS RESEARCH FOUNDATION OF SA INC,Item 1,Endorsed DGR
53137537636,Active,2009-11-01,SA,5010,Novita Children's Services,Item 1,Endorsed DGR
27527326152,Active,2006-03-23,SA,5010,The Trustee for Coopers Brewery Foundation Incorporated Trust,Item 2,Endorsed DGR - Public Ancillary Fund
53613331561,Active,2016-09-22,SA,5011,ADELAIDE ENT RESEARCH INSTITUTE LIMITED,Item 1,Endorsed DGR
64781853428,Active,2000-07-01,SA,5011,ASSOCIATION OF THE HUNGARIAN AGED AND INVALID PERSONS IN SOUTH AUSTRALIA INC,Item 1,Endorsed DGR
17125439250,Active,2007-07-16,SA,5011,Australian Prostate Cancer Research Society Limited,Item 1,Endorsed DGR
47735864522,Active,2000-07-01,SA,5011,AUSTRALIAN SOUTH EAST ASIAN WOMENS ASSOCIATION INC,Item 1,Endorsed DGR
36816174287,Active,2000-07-01,SA,5011,CLUBHOUSE SA INC,Item 1,Endorsed DGR
22813645129,Active,2000-07-01,SA,5011,COMMUNITY ACCOMMODATION & RESPITE AGENCY INC,Item 1,Endorsed DGR
27298052261,Active,2000-07-01,SA,5011,COMMUNITY SUPPORT INC,Item 1,Endorsed DGR
48079836837,Active,2007-05-01,SA,5011,Foundation Daw Park Fund,Item 2,Endorsed DGR - Public Ancillary Fund
67505353553,Active,2000-07-01,SA,5011,HOMEPLACE LIVING SUPPORTS INCORPORATED,Item 1,Endorsed DGR
58997425284,Active,2002-05-01,SA,5011,SA Dragons Abreast Incorporated,Item 1,Endorsed DGR
49571003454,Active,2000-07-01,SA,5011,SEXUAL HEALTH INFORMATION NETWORKING & EDUCATION SA INC,Item 1,Endorsed DGR
80872641416,Active,2000-10-24,SA,5011,SOUTH AUSTRALIAN MEDICAL RESEARCH TRUST,Item 2,Endorsed DGR - Public Ancillary Fund
14202143568,Active,2007-02-01,SA,5011,SPASTIC CENTRES OF SOUTH AUSTRALIA INCORPORATED,Item 1,Endorsed DGR
64831878704,Active,2000-07-01,SA,5011,THE FRIENDS OF THE QUEEN ELIZABETHHOSPITAL,Item 1,Endorsed DGR
86248830078,Active,2000-07-01,SA,5011,THE HOSPITAL RESEARCH FOUNDATION INCORPORATED,Item 1,Endorsed DGR
80069520869,Active,2000-07-01,SA,5011,THE REPAT FOUNDATION INCORPORATED,Item 1,Endorsed DGR
29678552173,Active,2003-10-01,SA,5011,The Trustee for AUSTRALIAN MEDICAL RESEARCH TRUST,Item 2,Endorsed DGR - Public Ancillary Fund
86256229720,Active,2007-06-12,SA,5011,Vietnamese Australian Benevolent Foundation SA Incorporated,Item 1,Endorsed DGR
43691173602,Active,2016-03-03,SA,5012,Food For The Community Incorporated,Item 1,Endorsed DGR
13307176982,Active,2012-01-01,SA,5012,FRIENDS OF THE VIETNAMESE INVALID VETERANS ASSOCIATION INCORPORATED,Item 1,Endorsed DGR
72615238262,Active,2000-07-01,SA,5012,HOUSING PLUS CO OPERATIVE INCORPORATED,Item 1,Endorsed DGR
97277524707,Active,2016-09-20,SA,5012,INTERNATIONAL GOSPEL CENTRE INC,Item 1,Endorsed DGR
18015898693,Active,2000-07-01,SA,5012,VIETNAMESE COMMUNITY IN AUSTRALIA/ SOUTH AUSTRALIA CHAPTER INCORPORATED,Item 1,Endorsed DGR
11397137539,Active,2006-07-01,SA,5013,ANIMAL WELFARE LEAGUE OF SOUTH AUSTRALIA INC,Item 1,Endorsed DGR
59722570288,Active,2016-01-29,SA,5013,Heart & Soul Community Group Incorporated,Item 1,Endorsed DGR
75521463841,Active,2000-07-01,SA,5013,SERBIAN COMMUNITY WELFARE ASSOCIATION OF SA INC,Item 1,Endorsed DGR
86830986479,Active,2016-08-12,SA,5013,The Trustee for Animal Welfare League Foundation,Item 2,Endorsed DGR - Public Ancillary Fund
14720436357,Active,2015-08-26,SA,5014,Ginger Ninja Animal Rescue,Item 1,Endorsed DGR
76807320659,Active,2008-12-05,SA,5014,ITALIAN HOME DELIVERED MEALS AND SERVICES INCORPORATED,Item 1,Endorsed DGR
49901740429,Active,2000-07-01,SA,5014,LIFE EDUCATION SA INC,Item 1,Endorsed DGR
71724767570,Active,2000-07-01,SA,5014,MALTESE AGED CARE ASSOCIATION SA INCORPORATED,Item 1,Endorsed DGR
12217339629,Active,2000-07-01,SA,5014,QUEENSTOWN CITIZEN'S CLUB INC,Item 1,Endorsed DGR
14018611490,Active,2000-07-01,SA,5014,SLAVIC PENTICOSTAL SCHOOL BUILDINGFUND,Item 1,Endorsed DGR
21905592291,Active,2017-01-02,SA,5014,Van's Little Treasures Incorporated,Item 1,Endorsed DGR
51983271313,Cancelled,2000-07-01,SA,5015,ARCHWAY FOUNDATION INCORPORATED,Item 2,Endorsed DGR - Public Ancillary Fund
89086232760,Active,2000-07-01,SA,5015,AUSTRALIAN FISHERIES ACADEMY LTD,Item 1,Endorsed DGR
63105536697,Active,2016-01-28,SA,5015,Defence Shed,Item 1,Endorsed DGR
34312249269,Active,2000-07-01,SA,5015,NATIONAL RAILWAY MUSEUM INCORPORATED,Items 1 & 4,Endorsed DGR
57229788559,Active,2000-07-01,SA,5015,PORTWAY HOUSING ASSOCIATION INCORPORATED,Item 1,Endorsed DGR
73162014759,Active,2015-02-04,SA,5015,SUPPORT ASSOCIATION FOR THE WOMEN OF AFGHANISTAN SAWA-AUSTRALIA (SA),Item 1,Endorsed DGR
21020074435,Active,2000-07-01,SA,5015,THE SOUTH AUSTRALIAN AVIATION MUSEUM INC,Items 1 & 4,Endorsed DGR
24740731741,Active,2006-05-30,SA,5015,The Trustee for The Flinders Perry Telethon Trust,Item 2,Endorsed DGR - Public Ancillary Fund
29335570988,Active,2000-07-01,SA,5015,UNITINGCARE WESLEY PORT ADELAIDE LTD,Item 1,Endorsed DGR
39332828168,Active,2013-10-17,SA,5016,LUCKY LITTLE PAWS RESCUE AND ADOPTION INCORPORATED,Item 1,Endorsed DGR
23468866954,Active,2013-07-17,SA,5017,Autism Awareness Angels,Item 1,Endorsed DGR
44076690849,Active,2000-07-01,SA,5018,DESTINY INCORPORATED,Item 1,Endorsed DGR
38272314614,Active,2008-06-27,SA,5018,DIS-ABLE SAILING INCORPORATED,Item 1,Endorsed DGR
57085410385,Active,2008-08-12,SA,5018,Foundation Shine Incorporated,Item 1,Endorsed DGR
26923941238,Active,2000-07-01,SA,5018,NORTH HAVEN SURF LIFE SAVING CLUB INC,Item 1,Endorsed DGR
30627281288,Active,2013-04-22,SA,5019,Anangu Ngangkari Tjutaku Aboriginal Corporation,Item 1,Endorsed DGR
46522360921,Active,2003-01-01,SA,5019,LE FEVRE HIGH SCHOOL,Item 1,Endorsed DGR
65810828158,Active,2015-02-01,SA,5019,OC CHALLENGE INCORPORATED,Item 1,Endorsed DGR
72617513309,Active,2017-02-21,SA,5019,ONE CULTURE FOOTBALL LTD,Item 1,Endorsed DGR
38803068615,Active,2000-07-01,SA,5019,SEMAPHORE SURF LIFE SAVING CLUB INC,Item 1,Endorsed DGR
33113422129,Active,2016-06-01,SA,5021,ADELAIDE CROWS CHILDREN'S FOUNDATION LIMITED,Item 1,Endorsed DGR
46057426990,Active,2000-07-01,SA,5021,APT EDUCATION FOUNDATION LTD.,Item 1,Endorsed DGR
53106346200,Active,2000-07-01,SA,5021,THE AUSTRALIAN SOCIETY FOR MUSICEDUCATION INCORPORATED,Item 1,Endorsed DGR
28903750253,Active,2014-05-08,SA,5021,The Trustee for David & Dulcie Henshall Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
13522801337,Active,2014-10-02,SA,5021,The Trustee for the Adelaide Crows Foundation,Item 1,Endorsed DGR
61191686070,Active,2016-04-07,SA,5021,The Trustee for The Forbes Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
53531098654,Active,2015-07-01,SA,5022,Around the Campfire Inc.,Item 1,Endorsed DGR
67807833911,Active,2000-07-01,SA,5022,GRANGE SURF LIFE SAVING CLUB INC,Item 1,Endorsed DGR
69573136317,Active,2000-07-01,SA,5022,HENLEY SURF LIFE SAVING CLUB INC,Item 1,Endorsed DGR
18712043549,Active,2000-07-01,SA,5022,THE CHARLES STURT MEMORIAL MUSEUM TRUST INCORPORATED,Items 1 & 4,Endorsed DGR
89449513073,Active,2017-08-04,SA,5022,The Trustee for JCS Tuum Est Fund,Item 2,Endorsed DGR - Private Ancillary Fund
44101992042,Active,2012-04-18,SA,5022,The trustee for The Sabrina Mangos Foundation,Item 2,Endorsed DGR - Public Ancillary Fund
86031613820,Active,2011-11-28,SA,5022,The Trustee for Towards a better future foundation,Item 2,Endorsed DGR - Private Ancillary Fund
29139294316,Active,2000-07-01,SA,5023,ACCESSIBLE HOUSING ASSOCIATION INCORPORATED,Item 1,Endorsed DGR
80548669468,Active,2000-07-01,SA,5023,THE SOCIETY OF ST HILARION INCORPORATED,Item 1,Endorsed DGR
93024383294,Active,2000-07-01,SA,5023,YMCA OF SOUTH AUSTRALIA YOUTH SERVICES,Item 1,Endorsed DGR
17808419845,Active,2000-07-01,SA,5024,SOUTH AUSTRALIAN SEA RESCUE SQUADRON INC,Item 1,Endorsed DGR
34104527879,Active,2000-07-01,SA,5024,SURF LIFE SAVING SOUTH AUSTRALIA INC,Item 1,Endorsed DGR
21330556685,Active,2004-06-15,SA,5024,The Rotary Club of Kidman Park Charitable Trust Inc Deductible Gift Fund,Item 2,Endorsed DGR - Public Ancillary Fund
13134343097,Active,2004-11-26,SA,5024,The Trustee for Rotary Club of Adelaide Parks Charitable Trust Fund,Item 2,Endorsed DGR - Public Ancillary Fund
90024628522,Active,2014-04-04,SA,5024,Therapeutic Dog Services Incorporated,Item 1,Endorsed DGR
90162377327,Active,2000-07-01,SA,5024,WEST BEACH SURF LIFESAVING CLUB INCORPORATED,Item 1,Endorsed DGR
74056267833,Cancelled,2000-07-01,SA,5024,WESTERN SCHOOLS CHAPLAINCY SUPPORT ASSOCIATION INC,Item 1,Endorsed DGR
91720750724,Active,2012-08-29,SA,5025,KIDNEY KIDS SA INCORPORATED,Item 1,Endorsed DGR
19265527792,Active,2000-07-01,SA,5025,OSTOMY ASSOCIATION OF SOUTH AUST INC,Item 1,Endorsed DGR
30759855878,Active,2012-12-28,SA,5025,The Pro Health Community Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
88772426022,Active,2000-07-01,SA,5031,ABORIGINAL ELDERS & COMMUNITY CARE SERVICES INC,Item 1,Endorsed DGR
99437071895,Active,2000-07-01,SA,5031,AGED CARE & HOUSING GROUP INC,Item 1,Endorsed DGR
38332490437,Active,2000-07-01,SA,5031,ASSOCIAZIONE NAZIONALE FAMIGLIE DEGLI EMIGRATI INC,Item 1,Endorsed DGR
54771421307,Active,2000-07-01,SA,5031,Churches Of Christ In SA & NT Community Care Inc,Item 1,Endorsed DGR
82146523453,Active,2012-01-01,SA,5031,COMMON EQUITY HOUSING SOUTH AUSTRALIA LTD.,Item 1,Endorsed DGR
35200293952,Active,2000-07-01,SA,5031,EDMUND RICE CAMPS (SA) INC,Item 1,Endorsed DGR
72850599767,Active,2016-09-01,SA,5031,GREEK ORTHODOX ARCHDIOCESE OF AUSTRALIA CONSOLIDATED TRUST GREEK WELFARE CENTRE SA,Item 1,Endorsed DGR
40766479736,Active,2000-07-01,SA,5031,INCLUSIVE SPORT SA INCORPORATED,Item 1,Endorsed DGR
77130259424,Active,2008-03-25,SA,5031,MASONIC HOMES PTY LTD,Item 1,Endorsed DGR
93131955210,Active,2008-07-01,SA,5031,MOSH Australia Limited,Item 1,Endorsed DGR
99457704211,Active,2000-07-01,SA,5031,MUSCULAR DYSTROPHY ASSOCIATION INC,Item 1,Endorsed DGR
56097535799,Active,2000-07-01,SA,5031,MUSCULAR DYSTROPHY ASSOCIATION INC RESEARCH FOUNDATION,Item 2,Endorsed DGR - Public Ancillary Fund
68552394275,Active,2000-07-01,SA,5031,POSITIVE LIFE SOUTH AUSTRALIA INCORPORATED,Item 1,Endorsed DGR
99116408587,Active,2006-05-01,SA,5031,Riding For The Disabled Association Of Australia Limited,Item 1,Endorsed DGR
84454942130,Active,2006-01-01,SA,5031,ROAD TRAUMA SUPPORT TEAM OF SA ASSOCIATION INCORPORATED,Item 1,Endorsed DGR
81108409735,Active,2000-07-01,SA,5031,ROYAL FLYING DOCTOR SERVICE OF AUSTRALIA CENTRAL OPERATIONS,Item 1,Endorsed DGR
68063926518,Active,2000-07-01,SA,5031,RURAL DOCTORS WORKFORCE AGENCY INCORPORATED,Item 1,Endorsed DGR
62788605234,Active,2000-07-01,SA,5031,ST BASIL'S HOMES FOR THE AGED IN SA (VASILEIAS) INC,Item 1,Endorsed DGR
41384845843,Active,2000-07-01,SA,5031,THE ILEOSTOMY ASSOCIATION OF SOUTH AUSTRALIA INC,Item 1,Endorsed DGR
69154472060,Active,2015-01-01,SA,5031,The Trustee for Christian Education Foundation,Item 2,Endorsed DGR - Public Ancillary Fund
31944598750,Active,2011-06-10,SA,5031,The trustee for The Alyna And Friends Team,Item 1,Endorsed DGR
58693202217,Active,2002-07-01,SA,5031,WOMEN'S SAFETY SERVICES SA INCORPORATED,Item 1,Endorsed DGR
96875430804,Active,2003-07-01,SA,5031,Yartawarli Aboriginal Corporation Resource Agency,Item 1,Endorsed DGR
27606985639,Active,2015-07-24,SA,5031,ZAHRA FOUNDATION AUSTRALIA,Item 1,Endorsed DGR
27890475461,Active,2007-10-01,SA,5032,ABORIGINAL DRUG & ALCOHOL COUNCIL (SA) ABORIGINAL CORPORATION,Item 1,Endorsed DGR
86680954246,Active,2006-10-19,SA,5032,ADELAIDE COLLEGE OF DIVINITY INC,Item 1,Endorsed DGR
78904324535,Active,2000-07-01,SA,5032,AUSTRALIAN REFUGEE ASSOCIATION INC,Item 1,Endorsed DGR
